id,title,url_item,url_image,price,category
3787,Glamorous mini swing dress with tie waist in ditsy floral,https://www.asos.com/glamorous/glamorous-mini-swing-dress-with-tie-waist-in-ditsy-floral/prd/22198077?colourwayid=60380823&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,28.00,dresses
3788,Simply Be cord smock dress in black,https://www.asos.com/simply-be/simply-be-cord-smock-dress-in-black/prd/22157886?colourwayid=60377852&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,29.00,dresses
3789,ASOS DESIGN wrap front frill hem puff sleeve mini tea dress in black based floral,https://www.asos.com/asos-design/asos-design-wrap-front-frill-hem-puff-sleeve-mini-tea-dress-in-black-based-floral/prd/22066570?colourwayid=60347115&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,20.00,dresses
3790,ASOS DESIGN tie front mini tea dress with long sleeves in animal print,https://www.asos.com/asos-design/asos-design-tie-front-mini-tea-dress-with-long-sleeves-in-animal-print/prd/22032930?colourwayid=60344438&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,22.00,dresses
3791,Noisy May Curve exclusive mini bowling shirt dress in cosmic print,https://www.asos.com/noisy-may-curve/noisy-may-curve-exclusive-mini-bowling-shirt-dress-in-cosmic-print/prd/21973138?colourwayid=60313629&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,26.00,dresses
3792,ASOS DESIGN midi long sleeve tier hem dress in floral,https://www.asos.com/asos-design/asos-design-midi-long-sleeve-tier-hem-dress-in-floral/prd/21772374?colourwayid=60222456&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,35.00,dresses
3793,ASOS DESIGN neppy mini wrap mini dress with long sleeves in black,https://www.asos.com/asos-design/asos-design-neppy-mini-wrap-mini-dress-with-long-sleeves-in-black/prd/21771835?colourwayid=60222428&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,dresses
3794,ASOS DESIGN pleated mini dress with blouson sleeve and cuff detail in rose,https://www.asos.com/asos-design/asos-design-pleated-mini-dress-with-blouson-sleeve-and-cuff-detail-in-rose/prd/21697669?colourwayid=60188724&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,45.00,dresses
3795,Wednesday's Girl Maternity midi smock dress in smudge spot print,https://www.asos.com/wednesdays-girl-maternity/wednesdays-girl-maternity-midi-smock-dress-in-smudge-spot-print/prd/21550582?colourwayid=60175582&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,22.00,dresses
3796,ASOS DESIGN Curve mini tea dress with button detail in black ditsy print,https://www.asos.com/asos-curve/asos-design-curve-mini-tea-dress-with-button-detail-in-black-ditsy-print/prd/21522192?colourwayid=60173438&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,28.00,dresses
3797,ASOS DESIGN mini dress with bubble sleeve and tie belt in black,https://www.asos.com/asos-design/asos-design-mini-dress-with-bubble-sleeve-and-tie-belt-in-black/prd/21392807?colourwayid=60163474&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,dresses
3798,ASOS DESIGN v neck smock mini dress in forest green,https://www.asos.com/asos-design/asos-design-v-neck-smock-mini-dress-in-forest-green/prd/21384596?colourwayid=60162839&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,20.00,dresses
3799,ASOS DESIGN ribbed midi v neck dress with collar in cream,https://www.asos.com/asos-design/asos-design-ribbed-midi-v-neck-dress-with-collar-in-cream/prd/21146721?colourwayid=60143830&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,28.00,dresses
3800,ASOS DESIGN Bridesmaid satin kimono sleeve maxi dress with panelled skirt and belt in Navy,https://www.asos.com/asos-design/asos-design-bridesmaid-satin-kimono-sleeve-maxi-dress-with-panelled-skirt-and-belt-in-navy/prd/20572350?colourwayid=60065243&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,90.00,dresses
3801,ASOS DESIGN maxi dress with batwing sleeve and wrap waist in satin,https://www.asos.com/asos-design/asos-design-maxi-dress-with-batwing-sleeve-and-wrap-waist-in-satin/prd/14929511?colourwayid=16657658&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,50.00,dresses
3802,ASOS DESIGN cami maxi slip dress in high shine satin with lace up back,https://www.asos.com/asos-design/asos-design-cami-maxi-slip-dress-in-high-shine-satin-with-lace-up-back/prd/14917941?colourwayid=16654655&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,45.00,dresses
3803,ASOS EDITION Iris long sleeve lace bodice maxi wedding dress with pleated skirt,https://www.asos.com/asos-edition/asos-edition-iris-long-sleeve-lace-bodice-maxi-wedding-dress-with-pleated-skirt/prd/14108895?colourwayid=16592020&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,120.00,dresses
3804,ASOS DESIGN midi linear embellished bodice dress with high neck and wrap skirt,https://www.asos.com/asos-design/asos-design-midi-linear-embellished-bodice-dress-with-high-neck-and-wrap-skirt/prd/13719279?colourwayid=16560159&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,85.00,dresses
3805,ASOS DESIGN Fuller Bust mini cami slip dress in black,https://www.asos.com/asos-design/asos-design-fuller-bust-mini-cami-slip-dress-in-black/prd/8927121?colourwayid=15242157&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,15.00,dresses
3806,Missguided tiered dress with shirred waist in blue floral,https://www.asos.com/missguided/missguided-tiered-dress-with-shirred-waist-in-blue-floral/prd/22976296?colourwayid=60441277&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,dresses
3807,Missguided Maternity wrap dress with ruffle hem in slate blue dalmatian,https://www.asos.com/missguided-maternity/missguided-maternity-wrap-dress-with-ruffle-hem-in-slate-blue-dalmatian/prd/22567993?colourwayid=60408541&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,26.00,dresses
3808,ASOS DESIGN Curve button through ruched waist mini dress in mono spot,https://www.asos.com/asos-curve/asos-design-curve-button-through-ruched-waist-mini-dress-in-mono-spot/prd/22368087?colourwayid=60393382&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,35.00,dresses
3809,New Look v neck frill hem mini dress ditsy floral,https://www.asos.com/new-look/new-look-v-neck-frill-hem-mini-dress-ditsy-floral/prd/22165204?colourwayid=60378430&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.99,dresses
3810,ASOS DESIGN Maternity oversized long sleeve t-shirt dress in dark green black and white stripe,https://www.asos.com/asos-maternity/asos-design-maternity-oversized-long-sleeve-t-shirt-dress-in-dark-green-black-and-white-stripe/prd/22061160?colourwayid=60346701&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,22.00,dresses
3811,ASOS LUXE long sleeve lace up cut out bodycon mini dress in black,https://www.asos.com/asos-design/asos-luxe-long-sleeve-lace-up-cut-out-bodycon-mini-dress-in-black/prd/21792945?colourwayid=60224233&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,15.00,dresses
3812,ASOS DESIGN mini short sleeve shirred detail high neck dress with pep hem in brown animal,https://www.asos.com/asos-design/asos-design-mini-short-sleeve-shirred-detail-high-neck-dress-with-pep-hem-in-brown-animal/prd/21771933?colourwayid=60222436&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,dresses
3813,ASOS DESIGN Petite square neck mini smock dress with tiers in blue floral print,https://www.asos.com/asos-petite/asos-design-petite-square-neck-mini-smock-dress-with-tiers-in-blue-floral-print/prd/21688092?colourwayid=60187805&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,dresses
3814,ASOS DESIGN mini sweat smock dress in bright green,https://www.asos.com/asos-design/asos-design-mini-sweat-smock-dress-in-bright-green/prd/20969968?colourwayid=60130520&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,dresses
3815,adidas Originals 'Cosy Comfort' fleece oversized  hoodie dress in colour block,https://www.asos.com/adidas-originals/adidas-originals-cosy-comfort-fleece-oversized-hoodie-dress-in-colour-block/prd/20887411?colourwayid=60097261&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,62.95,dresses
3816,ASOS LUXE mesh ruched bardot midi dress in spot print,https://www.asos.com/asos-design/asos-luxe-mesh-ruched-bardot-midi-dress-in-spot-print/prd/20523115?colourwayid=60061145&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,dresses
3817,ASOS LUXE ruched racer front neck midi dress in black,https://www.asos.com/asos-design/asos-luxe-ruched-racer-front-neck-midi-dress-in-black/prd/20454193?colourwayid=60055208&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,18.00,dresses
3818,ASOS DESIGN long sleeve midi dress with obi belt in blush,https://www.asos.com/asos-design/asos-design-long-sleeve-midi-dress-with-obi-belt-in-blush/prd/14452728?colourwayid=16617327&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,35.00,dresses
3819,Cotton:On woven smock mini dress in black,https://www.asos.com/cottonon/cottonon-woven-smock-mini-dress-in-black/prd/22676060?colourwayid=60416487&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.99,dresses
3820,Santa Cruz Heart Dot dress in black Exclusive at ASOS,https://www.asos.com/santa-cruz/santa-cruz-heart-dot-dress-in-black-exclusive-at-asos/prd/22324916?colourwayid=60390061&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,34.99,dresses
3821,Femme Luxe mesh detail midi dress in black,https://www.asos.com/femme-luxe/femme-luxe-mesh-detail-midi-dress-in-black/prd/22276389?colourwayid=60386433&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,24.00,dresses
3822,New Look frill detail smock mini dress in leopard floral,https://www.asos.com/new-look/new-look-frill-detail-smock-mini-dress-in-leopard-floral/prd/22257414?colourwayid=60385182&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,17.99,dresses
3823,ASOS DESIGN mini sweatshirt dress in smudge dark tie dye,https://www.asos.com/asos-design/asos-design-mini-sweatshirt-dress-in-smudge-dark-tie-dye/prd/22151280?colourwayid=60377276&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,28.00,dresses
3824,ASOS DESIGN oversized balloon sleeve sweat mini dress with letter graphic in purple ash,https://www.asos.com/asos-design/asos-design-oversized-balloon-sleeve-sweat-mini-dress-with-letter-graphic-in-purple-ash/prd/22061144?colourwayid=60346714&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,28.00,dresses
3825,Pull&Bear ballerina wrap dress in beige spot print,https://www.asos.com/pullbear/pullbear-ballerina-wrap-dress-in-beige-spot-print/prd/22003451?colourwayid=60342386&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,17.99,dresses
3826,ASOS DESIGN mini long sleeve blazer dress with buttons in black,https://www.asos.com/asos-design/asos-design-mini-long-sleeve-blazer-dress-with-buttons-in-black/prd/21686984?colourwayid=60187683&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,28.00,dresses
3827,Wednesday's Girl Curve mini smock dress with frill collar and tie sleeves in scattered spot,https://www.asos.com/wednesdays-girl-curve/wednesdays-girl-curve-mini-smock-dress-with-frill-collar-and-tie-sleeves-in-scattered-spot/prd/21548663?colourwayid=60175458&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,20.00,dresses
3828,ASOS DESIGN mini hoodie sweat dress in black with peace slogan,https://www.asos.com/asos-design/asos-design-mini-hoodie-sweat-dress-in-black-with-peace-slogan/prd/21541503?colourwayid=60174881&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,28.00,dresses
3829,ASOS DESIGN collared wrap midi dress with tie belt in terracotta,https://www.asos.com/asos-design/asos-design-collared-wrap-midi-dress-with-tie-belt-in-terracotta/prd/21513053?colourwayid=60172846&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,38.00,dresses
3830,ASOS DESIGN mini t-shirt dress with oversized prairie collar in black,https://www.asos.com/asos-design/asos-design-mini-t-shirt-dress-with-oversized-prairie-collar-in-black/prd/21390859?colourwayid=60163263&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,22.00,dresses
3831,ASOS DESIGN long sleeve button front mini smock dress in floral print,https://www.asos.com/asos-design/asos-design-long-sleeve-button-front-mini-smock-dress-in-floral-print/prd/21275876?colourwayid=60152845&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,22.00,dresses
3832,ASOS DESIGN puff sleeve satin maxi tea dress in mocha,https://www.asos.com/asos-design/asos-design-puff-sleeve-satin-maxi-tea-dress-in-mocha/prd/21014670?colourwayid=60134126&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,42.00,dresses
3833,ASOS DESIGN mini smock dress with gathered neck in red,https://www.asos.com/asos-design/asos-design-mini-smock-dress-with-gathered-neck-in-red/prd/20958149?colourwayid=60129500&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,dresses
3834,JDY cotton smock mini dress with frill detail in black,https://www.asos.com/jdy/jdy-cotton-smock-mini-dress-with-frill-detail-in-black/prd/20569522?colourwayid=60127584&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,28.00,dresses
3835,Wednesday's Girl maxi cami dress in daisy print,https://www.asos.com/wednesdays-girl/wednesdays-girl-maxi-cami-dress-in-daisy-print/prd/20163781?colourwayid=60013886&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,24.00,dresses
3836,ASOS DESIGN plait maxi beach dress in textured pink ombre,https://www.asos.com/asos-design/asos-design-plait-maxi-beach-dress-in-textured-pink-ombre/prd/14598633?colourwayid=16628957&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,dresses
3837,ASOS DESIGN Bridesmaid button back maxi dress with pleated bodice detail,https://www.asos.com/asos-design/asos-design-bridesmaid-button-back-maxi-dress-with-pleated-bodice-detail/prd/14095412?colourwayid=16591047&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,65.00,dresses
3838,ASOS DESIGN pleated cami midi dress with drawstring waist in forest green,https://www.asos.com/asos-design/asos-design-pleated-cami-midi-dress-with-drawstring-waist-in-forest-green/prd/14093179?colourwayid=16590880&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,dresses
3839,Maya Bridesmaid bardot maxi tulle dress with tonal delicate sequins in taupe blush,https://www.asos.com/maya/maya-bridesmaid-bardot-maxi-tulle-dress-with-tonal-delicate-sequins-in-taupe-blush/prd/13875692?colourwayid=16573301&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,90.00,dresses
3840,Missgudied oversized midi sweater dress with hood in sand,https://www.asos.com/missguided/missgudied-oversized-midi-sweater-dress-with-hood-in-sand/prd/23044224?colourwayid=60446313&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,dresses
3841,Wednesday's Girl midi smock dress in smudge spot print,https://www.asos.com/wednesdays-girl/wednesdays-girl-midi-smock-dress-in-smudge-spot-print/prd/22438367?colourwayid=60398160&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,22.00,dresses
3842,New Look Tall ruffle detail mini dress in black polka dot,https://www.asos.com/new-look-tall/new-look-tall-ruffle-detail-mini-dress-in-black-polka-dot/prd/22216476?colourwayid=60382093&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,19.99,dresses
3843,ASOS DESIGN long sleeve sexy back mini dress in black,https://www.asos.com/asos-design/asos-design-long-sleeve-sexy-back-mini-dress-in-black/prd/21996318?colourwayid=60347350&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,12.00,dresses
3844,Vila knitted jumper dress with shoulder detail in brown,https://www.asos.com/vila/vila-knitted-jumper-dress-with-shoulder-detail-in-brown/prd/21765373?colourwayid=60317143&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,38.00,dresses
3845,River Island floral ruched sleeve midi dress in blue,https://www.asos.com/river-island/river-island-floral-ruched-sleeve-midi-dress-in-blue/prd/21675466?colourwayid=60186658&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,46.00,dresses
3846,COLLUSION long sleeve graphic print t-shirt dress in charcoal,https://www.asos.com/collusion/collusion-long-sleeve-graphic-print-t-shirt-dress-in-charcoal/prd/21621914?colourwayid=60181806&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,18.00,dresses
3847,ASOS DESIGN oversized boyfriend mini shirt dress in black,https://www.asos.com/asos-design/asos-design-oversized-boyfriend-mini-shirt-dress-in-black/prd/21605983?colourwayid=60180356&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,dresses
3848,ASOS DESIGN long sleeve v back sequin mini dress in gunmetal,https://www.asos.com/asos-design/asos-design-long-sleeve-v-back-sequin-mini-dress-in-gunmetal/prd/21524089?colourwayid=60173641&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,35.00,dresses
3849,ASOS DESIGN mini v neck swing dress in blue ditsy floral,https://www.asos.com/asos-design/asos-design-mini-v-neck-swing-dress-in-blue-ditsy-floral/prd/21520392?colourwayid=60173291&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,dresses
3850,ASOS DESIGN mini skater dress with frills in black based floral printed dobby,https://www.asos.com/asos-design/asos-design-mini-skater-dress-with-frills-in-black-based-floral-printed-dobby/prd/21410641?colourwayid=60164733&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,dresses
3851,ASOS DESIGN midi belted pleated dress with in khaki,https://www.asos.com/asos-design/asos-design-midi-belted-pleated-dress-with-in-khaki/prd/21392531?colourwayid=60163435&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,30.00,dresses
3852,ASOS DESIGN oversized t-shirt dress with dragon graphic in black,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-dress-with-dragon-graphic-in-black/prd/21036002?colourwayid=60135705&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,22.00,dresses
3853,ASOS DESIGN mixed floral print mini skater dress with fluted cuffs,https://www.asos.com/asos-design/asos-design-mixed-floral-print-mini-skater-dress-with-fluted-cuffs/prd/20352019?colourwayid=60046480&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,dresses
3854,ASOS DESIGN halter cut out side maxi beach dress in mono animal print,https://www.asos.com/asos-design/asos-design-halter-cut-out-side-maxi-beach-dress-in-mono-animal-print/prd/14669405?colourwayid=16635031&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,dresses
3855,ASOS DESIGN rope detail v front beach maxi dress in golden yellow,https://www.asos.com/asos-design/asos-design-rope-detail-v-front-beach-maxi-dress-in-golden-yellow/prd/14610564?colourwayid=16629987&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,dresses
3856,ASOS DESIGN Curve broderie super oversized t-shirt dress in khaki,https://www.asos.com/asos-curve/asos-design-curve-broderie-super-oversized-t-shirt-dress-in-khaki/prd/14272225?colourwayid=16604322&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,dresses
3857,ASOS DESIGN long sleeve maxi t-shirt dress with volume sleeve in dusty blue and white stripe,https://www.asos.com/asos-design/asos-design-long-sleeve-maxi-t-shirt-dress-with-volume-sleeve-in-dusty-blue-and-white-stripe/prd/22741800?colourwayid=60422410&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,28.00,dresses
3858,ASOS DESIGN Tall long sleeve tiered smock midi dress in khaki spot,https://www.asos.com/asos-tall/asos-design-tall-long-sleeve-tiered-smock-midi-dress-in-khaki-spot/prd/21996925?colourwayid=60341922&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,25.00,dresses
3859,Wednesday's Girl Curve midi smock dress in smudge spot print,https://www.asos.com/wednesdays-girl-curve/wednesdays-girl-curve-midi-smock-dress-in-smudge-spot-print/prd/21892826?colourwayid=60307348&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,22.00,dresses
3860,Miss Selfridge Petite mesh midi dress in pink floral,https://www.asos.com/miss-selfridge-petite/miss-selfridge-petite-mesh-midi-dress-in-pink-floral/prd/21743239?colourwayid=60219139&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,35.00,dresses
3861,Closet London wrap tie midi dress in navy,https://www.asos.com/closet-london/closet-london-wrap-tie-midi-dress-in-navy/prd/21607950?colourwayid=60180516&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,55.00,dresses
3862,ASOS DESIGN oversized t-shirt dress with neck and sleeve floral embroidery in black,https://www.asos.com/asos-design/asos-design-oversized-t-shirt-dress-with-neck-and-sleeve-floral-embroidery-in-black/prd/21383825?colourwayid=60162769&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,28.00,dresses
3863,ASOS DESIGN Curve seam detail sweat dress in blue,https://www.asos.com/asos-curve/asos-design-curve-seam-detail-sweat-dress-in-blue/prd/21306040?colourwayid=60155420&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,15.00,dresses
3864,ASOS DESIGN midi smock dress with pephem in black/white check,https://www.asos.com/asos-design/asos-design-midi-smock-dress-with-pephem-in-black-white-check/prd/21256942?colourwayid=60151263&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,32.00,dresses
3865,ASOS DESIGN one shoulder belted midi pencil dress in black,https://www.asos.com/asos-design/asos-design-one-shoulder-belted-midi-pencil-dress-in-black/prd/14826676?colourwayid=16647188&SearchQuery=&cid=8799,//images.asos-media.com/products/adidas-originals-americana-low-trainers-in-white/14132821-1-white?$n_480w$&wid=476&fit=constrain,48.00,dresses
